77	ORDO:141	C3542499		UMLS
78	ORDO:141	3062	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=3062&winid=1	UR-DBMS
79	ORDO:141	NBK1234	https://www.ncbi.nlm.nih.gov/books/NBK1234/	GeneReviews
80	ORDO:141	H00074	https://www.kegg.jp/dbget-bin/www_bget?H00074	KEGG_DISEASE
81	ORDO:141	MONDO:0010079	https://monarchinitiative.org/disease/MONDO:0010079	MONDO
82	ORDO:166063	C536716		MeSH
83	ORDO:166063	225753	https://www.omim.org/entry/225753	OMIM
84	ORDO:166063	C1856974		UMLS
85	ORDO:166063	Q04.3	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q04.3	ICD-10
86	ORDO:166063	2152	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2152&winid=1	UR-DBMS
87	ORDO:166063	NBK9673	https://www.ncbi.nlm.nih.gov/books/NBK9673/	GeneReviews
88	ORDO:166063	MONDO:0009166	https://monarchinitiative.org/disease/MONDO:0009166	MONDO
89	ORDO:166078	D056725		MeSH
90	ORDO:166078	193400	https://www.omim.org/entry/193400	OMIM
91	ORDO:166078	C1264039		UMLS
92	ORDO:166078	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
93	ORDO:166078	1638	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=1638&winid=1	UR-DBMS
94	ORDO:166078	NBK7014	https://www.ncbi.nlm.nih.gov/books/NBK7014/	GeneReviews
95	ORDO:166078	H02092	https://www.kegg.jp/dbget-bin/www_bget?H02092	KEGG_DISEASE
96	ORDO:166078	MONDO:0008668	https://monarchinitiative.org/disease/MONDO:0008668	MONDO
97	ORDO:166073	C548074		MeSH
98	ORDO:166073	C1969084		UMLS
99	ORDO:166073	611523	https://www.omim.org/entry/611523	OMIM
100	ORDO:166073	Q04.3	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q04.3	ICD-10
101	ORDO:166073	6958	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=6958&winid=1	UR-DBMS
102	ORDO:166073	MONDO:0012683	https://monarchinitiative.org/disease/MONDO:0012683	MONDO
103	ORDO:213	D003554		MeSH
104	ORDO:213	C0010690		UMLS
105	ORDO:213	10011777		MedDRA
106	ORDO:213	E72.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E72.0	ICD-10
107	ORDO:213	219750	https://www.omim.org/entry/219750	OMIM
108	ORDO:213	219800	https://www.omim.org/entry/219800	OMIM
109	ORDO:213	219900	https://www.omim.org/entry/219900	OMIM
110	ORDO:213	MONDO:0016239	https://monarchinitiative.org/disease/MONDO:0016239	MONDO
111	ORDO:166084	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
112	ORDO:166084	613554	https://www.omim.org/entry/613554	OMIM
113	ORDO:166084	C1282968		UMLS
114	ORDO:166084	MONDO:0015628	https://monarchinitiative.org/disease/MONDO:0015628	MONDO
115	ORDO:333	C2936785		UMLS
116	ORDO:333	E75.2	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E75.2	ICD-10
117	ORDO:333	C537075		MeSH
118	ORDO:333	D055577		MeSH
119	ORDO:333	C0268255		UMLS
120	ORDO:333	228000	https://www.omim.org/entry/228000	OMIM
121	ORDO:333	2205	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2205&winid=1	UR-DBMS
122	ORDO:333	NBK488189	https://www.ncbi.nlm.nih.gov/books/NBK488189/	GeneReviews
123	ORDO:333	H00138	https://www.kegg.jp/dbget-bin/www_bget?H00138	KEGG_DISEASE
124	ORDO:333	MONDO:0009218	https://monarchinitiative.org/disease/MONDO:0009218	MONDO
125	ORDO:166081	613554	https://www.omim.org/entry/613554	OMIM
126	ORDO:166081	D056728		MeSH
127	ORDO:166081	C1264040		UMLS
128	ORDO:166081	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
129	ORDO:166081	7555	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=7555&winid=1	UR-DBMS
130	ORDO:166081	NBK7014	https://www.ncbi.nlm.nih.gov/books/NBK7014/	GeneReviews
131	ORDO:166081	MONDO:0013304	https://monarchinitiative.org/disease/MONDO:0013304	MONDO
132	ORDO:349	D005645		MeSH
133	ORDO:349	C0016788		UMLS
134	ORDO:349	230000	https://www.omim.org/entry/230000	OMIM
135	ORDO:349	E77.1	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E77.1	ICD-10
136	ORDO:349	2242	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2242&winid=1	UR-DBMS
137	ORDO:349	H00141	https://www.kegg.jp/dbget-bin/www_bget?H00141	KEGG_DISEASE
138	ORDO:349	MONDO:0009254	https://monarchinitiative.org/disease/MONDO:0009254	MONDO
139	ORDO:166090	613554	https://www.omim.org/entry/613554	OMIM
140	ORDO:166090	C1282974		UMLS
141	ORDO:166090	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
142	ORDO:166090	MONDO:0015630	https://monarchinitiative.org/disease/MONDO:0015630	MONDO
143	ORDO:365	E74.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E74.0	ICD-10
144	ORDO:365	232300	https://www.omim.org/entry/232300	OMIM
145	ORDO:365	D006009		MeSH
146	ORDO:365	C0017921		UMLS
147	ORDO:365	10053185		MedDRA
148	ORDO:365	2277	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2277&winid=1	UR-DBMS
149	ORDO:365	NBK1261	https://www.ncbi.nlm.nih.gov/books/NBK1261/	GeneReviews
150	ORDO:365	H01762	https://www.kegg.jp/dbget-bin/www_bget?H01762	KEGG_DISEASE
151	ORDO:365	H01940	https://www.kegg.jp/dbget-bin/www_bget?H01940	KEGG_DISEASE
152	ORDO:365	MONDO:0009290	https://monarchinitiative.org/disease/MONDO:0009290	MONDO
153	ORDO:166087	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
154	ORDO:166087	C1282971		UMLS
155	ORDO:166087	613554	https://www.omim.org/entry/613554	OMIM
156	ORDO:166087	MONDO:0015629	https://monarchinitiative.org/disease/MONDO:0015629	MONDO
157	ORDO:366	E74.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E74.0	ICD-10
158	ORDO:366	C0017922		UMLS
159	ORDO:366	C2936915		UMLS
160	ORDO:366	10053250		MedDRA
161	ORDO:366	232400	https://www.omim.org/entry/232400	OMIM
162	ORDO:366	2280	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2280&winid=1	UR-DBMS
163	ORDO:366	NBK26372	https://www.ncbi.nlm.nih.gov/books/NBK26372/	GeneReviews
164	ORDO:366	H01941	https://www.kegg.jp/dbget-bin/www_bget?H01941	KEGG_DISEASE
165	ORDO:366	MONDO:0009291	https://monarchinitiative.org/disease/MONDO:0009291	MONDO
166	ORDO:166093	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
167	ORDO:166093	613554	https://www.omim.org/entry/613554	OMIM
168	ORDO:166093	C1282975		UMLS
169	ORDO:166093	MONDO:0015631	https://monarchinitiative.org/disease/MONDO:0015631	MONDO
170	ORDO:368	10018462		MedDRA
171	ORDO:368	E74.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E74.0	ICD-10
172	ORDO:368	C537276		MeSH
173	ORDO:368	232600	https://www.omim.org/entry/232600	OMIM
174	ORDO:368	D006012		MeSH
175	ORDO:368	C0017924		UMLS
176	ORDO:368	C2936916		UMLS
177	ORDO:368	2282	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2282&winid=1	UR-DBMS
178	ORDO:368	NBK1344	https://www.ncbi.nlm.nih.gov/books/NBK1344/	GeneReviews
179	ORDO:368	H01943	https://www.kegg.jp/dbget-bin/www_bget?H01943	KEGG_DISEASE
180	ORDO:368	MONDO:0009293	https://monarchinitiative.org/disease/MONDO:0009293	MONDO
181	ORDO:166096	D056729		MeSH
182	ORDO:166096	D68.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D68.0	ICD-10
183	ORDO:166096	C1264041		UMLS
184	ORDO:166096	277480	https://www.omim.org/entry/277480	OMIM
185	ORDO:166096	3178	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=3178&winid=1	UR-DBMS
186	ORDO:166096	NBK7014	https://www.ncbi.nlm.nih.gov/books/NBK7014/	GeneReviews
187	ORDO:166096	MONDO:0010191	https://monarchinitiative.org/disease/MONDO:0010191	MONDO
188	ORDO:367	C0017923		UMLS
189	ORDO:367	C1563715		UMLS
190	ORDO:367	10053249		MedDRA
191	ORDO:367	232500	https://www.omim.org/entry/232500	OMIM
192	ORDO:367	263570	https://www.omim.org/entry/263570	OMIM
193	ORDO:367	E74.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E74.0	ICD-10
194	ORDO:367	2281	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2281&winid=1	UR-DBMS
195	ORDO:367	NBK115333	https://www.ncbi.nlm.nih.gov/books/NBK115333/	GeneReviews
196	ORDO:367	H01942	https://www.kegg.jp/dbget-bin/www_bget?H01942	KEGG_DISEASE
197	ORDO:367	MONDO:0009292	https://monarchinitiative.org/disease/MONDO:0009292	MONDO
198	ORDO:166100	C537494		MeSH
199	ORDO:166100	184840	https://www.omim.org/entry/184840	OMIM
200	ORDO:166100	C1861481		UMLS
201	ORDO:166100	Q87.5	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q87.5	ICD-10
202	ORDO:166100	1467	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=1467&winid=1	UR-DBMS
203	ORDO:166100	NBK1302	https://www.ncbi.nlm.nih.gov/books/NBK1302/	GeneReviews
204	ORDO:166100	H02079	https://www.kegg.jp/dbget-bin/www_bget?H02079	KEGG_DISEASE
205	ORDO:166100	MONDO:0008490	https://monarchinitiative.org/disease/MONDO:0008490	MONDO
206	ORDO:371	232800	https://www.omim.org/entry/232800	OMIM
207	ORDO:371	C0017926		UMLS
208	ORDO:371	10053241		MedDRA
209	ORDO:371	E74.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E74.0	ICD-10
210	ORDO:371	2284	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2284&winid=1	UR-DBMS
211	ORDO:371	H01945	https://www.kegg.jp/dbget-bin/www_bget?H01945	KEGG_DISEASE
212	ORDO:371	MONDO:0009295	https://monarchinitiative.org/disease/MONDO:0009295	MONDO
213	ORDO:166105	G71.3	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=G71.3	ICD-10
214	ORDO:166105	MONDO:0015632	https://monarchinitiative.org/disease/MONDO:0015632	MONDO
215	ORDO:369	232700	https://www.omim.org/entry/232700	OMIM
216	ORDO:369	C0017925		UMLS
217	ORDO:369	10053240		MedDRA
218	ORDO:369	E74.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E74.0	ICD-10
219	ORDO:369	2283	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2283&winid=1	UR-DBMS
220	ORDO:369	NBK5941	https://www.ncbi.nlm.nih.gov/books/NBK5941/	GeneReviews
221	ORDO:369	H01944	https://www.kegg.jp/dbget-bin/www_bget?H01944	KEGG_DISEASE
222	ORDO:369	MONDO:0009294	https://monarchinitiative.org/disease/MONDO:0009294	MONDO
223	ORDO:447	300818	https://www.omim.org/entry/300818	OMIM
224	ORDO:447	615399	https://www.omim.org/entry/615399	OMIM
225	ORDO:447	D006457		MeSH
226	ORDO:447	C0024790		UMLS
227	ORDO:447	10034042		MedDRA
228	ORDO:447	D59.5	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=D59.5	ICD-10
229	ORDO:447	MONDO:0018641	https://monarchinitiative.org/disease/MONDO:0018641	MONDO
230	ORDO:166108	612292	https://www.omim.org/entry/612292	OMIM
231	ORDO:166108	Q87.8	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q87.8	ICD-10
232	ORDO:166108	7105	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=7105&winid=1	UR-DBMS
233	ORDO:166108	NBK425128	https://www.ncbi.nlm.nih.gov/books/NBK425128/	GeneReviews
234	ORDO:166108	H00709	https://www.kegg.jp/dbget-bin/www_bget?H00709	KEGG_DISEASE
235	ORDO:166108	MONDO:0012856	https://monarchinitiative.org/disease/MONDO:0012856	MONDO
236	ORDO:166113	C0346104		UMLS
237	ORDO:166113	C0406355		UMLS
238	ORDO:166113	MONDO:0015633	https://monarchinitiative.org/disease/MONDO:0015633	MONDO
239	ORDO:535	L93.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=L93.0	ICD-10
240	ORDO:535	L93.1	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=L93.1	ICD-10
241	ORDO:535	L93.2	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=L93.2	ICD-10
242	ORDO:535	D008178		MeSH
243	ORDO:535	C0024137		UMLS
244	ORDO:535	10056509		MedDRA
245	ORDO:535	MONDO:0018887	https://monarchinitiative.org/disease/MONDO:0018887	MONDO
246	ORDO:166119	C0029455		UMLS
247	ORDO:166119	Q78.8	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q78.8	ICD-10
248	ORDO:166119	166700	https://www.omim.org/entry/166700	OMIM
249	ORDO:166119	C1833699		UMLS
250	ORDO:166119	MONDO:0015634	https://monarchinitiative.org/disease/MONDO:0015634	MONDO
251	ORDO:487	245200	https://www.omim.org/entry/245200	OMIM
252	ORDO:487	10023492		MedDRA
253	ORDO:487	E75.2	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E75.2	ICD-10
254	ORDO:487	611722	https://www.omim.org/entry/611722	OMIM
255	ORDO:487	C0023521		UMLS
256	ORDO:487	2490	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2490&winid=1	UR-DBMS
257	ORDO:487	NBK1238	https://www.ncbi.nlm.nih.gov/books/NBK1238/	GeneReviews
258	ORDO:487	H00135	https://www.kegg.jp/dbget-bin/www_bget?H00135	KEGG_DISEASE
259	ORDO:487	MONDO:0009499	https://monarchinitiative.org/disease/MONDO:0009499	MONDO
260	ORDO:166260	125490	https://www.omim.org/entry/125490	OMIM
261	ORDO:166260	605594	https://www.omim.org/entry/605594	OMIM
262	ORDO:166260	K00.5	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=K00.5	ICD-10
263	ORDO:166260	C2973527		UMLS
264	ORDO:166260	416	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=416&winid=1	UR-DBMS
265	ORDO:166260	H00432	https://www.kegg.jp/dbget-bin/www_bget?H00432	KEGG_DISEASE
266	ORDO:166260	MONDO:0007441	https://monarchinitiative.org/disease/MONDO:0007441	MONDO
267	ORDO:166265	125500	https://www.omim.org/entry/125500	OMIM
268	ORDO:166265	C0399378		UMLS
269	ORDO:166265	K00.5	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=K00.5	ICD-10
270	ORDO:166265	417	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=417&winid=1	UR-DBMS
271	ORDO:166265	MONDO:0007442	https://monarchinitiative.org/disease/MONDO:0007442	MONDO
272	ORDO:583	D009087		MeSH
273	ORDO:583	C0026709		UMLS
274	ORDO:583	10056892		MedDRA
275	ORDO:583	E76.2	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E76.2	ICD-10
276	ORDO:583	253200	https://www.omim.org/entry/253200	OMIM
277	ORDO:583	2647	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2647&winid=1	UR-DBMS
278	ORDO:583	H00131	https://www.kegg.jp/dbget-bin/www_bget?H00131	KEGG_DISEASE
279	ORDO:583	MONDO:0009661	https://monarchinitiative.org/disease/MONDO:0009661	MONDO
280	ORDO:166272	C2745953		UMLS
281	ORDO:166272	C0018036		UMLS
282	ORDO:166272	184260	https://www.omim.org/entry/184260	OMIM
283	ORDO:166272	Q78.8	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q78.8	ICD-10
284	ORDO:166272	1457	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=1457&winid=1	UR-DBMS
285	ORDO:166272	MONDO:0008480	https://monarchinitiative.org/disease/MONDO:0008480	MONDO
286	ORDO:576	C0020725		UMLS
287	ORDO:576	C2931894		UMLS
288	ORDO:576	252500	https://www.omim.org/entry/252500	OMIM
289	ORDO:576	E77.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E77.0	ICD-10
290	ORDO:576	C538602		MeSH
291	ORDO:576	2636	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2636&winid=1	UR-DBMS
292	ORDO:576	NBK1828	https://www.ncbi.nlm.nih.gov/books/NBK1828/	GeneReviews
293	ORDO:576	H00143	https://www.kegg.jp/dbget-bin/www_bget?H00143	KEGG_DISEASE
294	ORDO:576	MONDO:0009650	https://monarchinitiative.org/disease/MONDO:0009650	MONDO
295	ORDO:166277	C1858032		UMLS
296	ORDO:166277	604922	https://www.omim.org/entry/604922	OMIM
297	ORDO:166277	Q78.8	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q78.8	ICD-10
298	ORDO:166277	4301	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=4301&winid=1	UR-DBMS
299	ORDO:166277	MONDO:0011501	https://monarchinitiative.org/disease/MONDO:0011501	MONDO
300	ORDO:812	C0268226		UMLS
301	ORDO:812	C1850510		UMLS
302	ORDO:812	C0023806		UMLS
303	ORDO:812	E77.1	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E77.1	ICD-10
304	ORDO:812	256550	https://www.omim.org/entry/256550	OMIM
305	ORDO:812	MONDO:0019346	https://monarchinitiative.org/disease/MONDO:0019346	MONDO
306	ORDO:166282	10040639		MedDRA
307	ORDO:166282	I49.5	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=I49.5	ICD-10
308	ORDO:166282	D012804		MeSH
309	ORDO:166282	C0037052		UMLS
310	ORDO:166282	163800	https://www.omim.org/entry/163800	OMIM
311	ORDO:166282	182190	https://www.omim.org/entry/182190	OMIM
312	ORDO:166282	608567	https://www.omim.org/entry/608567	OMIM
313	ORDO:166282	614090	https://www.omim.org/entry/614090	OMIM
314	ORDO:166282	MONDO:0012061	https://monarchinitiative.org/disease/MONDO:0012061	MONDO
315	ORDO:578	252650	https://www.omim.org/entry/252650	OMIM
316	ORDO:578	C0238286		UMLS
317	ORDO:578	E75.1	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E75.1	ICD-10
318	ORDO:578	2639	http://syndromefinder.ncchd.go.jp/UR-DBMS/SyndromeDetail.php?recid=2639&winid=1	UR-DBMS
319	ORDO:578	NBK1214	https://www.ncbi.nlm.nih.gov/books/NBK1214/	GeneReviews
320	ORDO:578	H00144	https://www.kegg.jp/dbget-bin/www_bget?H00144	KEGG_DISEASE
321	ORDO:578	MONDO:0009653	https://monarchinitiative.org/disease/MONDO:0009653	MONDO
322	ORDO:166286	C0473579		UMLS
323	ORDO:166286	Q82.5	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=Q82.5	ICD-10
324	ORDO:166286	MONDO:0015635	https://monarchinitiative.org/disease/MONDO:0015635	MONDO
325	ORDO:577	252600	https://www.omim.org/entry/252600	OMIM
326	ORDO:577	252605	https://www.omim.org/entry/252605	OMIM
327	ORDO:577	E77.0	http://www.dis.h.u-tokyo.ac.jp/scripts/search/ICD10_searchw.asp?searchstring=E77.0	ICD-10
328	ORDO:577	C0033788		UMLS
